고객ID,평균순수익,평균수량,Accessories,Android,Apparel,Bags,Bottles,Drinkware,Gift Cards,Headgear,Housewares,Lifestyle,Nest,Nest-Canada,Nest-USA,Notebooks & Journals,Office,Waze,Clicked,Not Used,Used,성별,가입기간,총거래량,마지막거래주,일회성구매고객,거주지역,클러스터
USER_1109,33.7078975,1.3125,0.0,0.0,0.238095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.4761904761904761,0.0,0.5714285714285714,0.0,0.4285714285714285,여,36,16,21,1,Chicago,0
USER_1110,58.20357236842105,3.0789473684210527,0.0128205128205128,0.0,0.1111111111111111,0.0042735042735042,0.0,0.0726495726495726,0.0,0.0085470085470085,0.0,0.0427350427350427,0.0,0.0,0.1709401709401709,0.0,0.5769230769230769,0.0,0.5769230769230769,0.1068376068376068,0.3162393162393162,여,17,76,37,0,California,0
USER_1111,83.88311111111112,2.6666666666666665,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.5,0.0,0.5,0.0833333333333333,0.4166666666666667,여,33,9,4,1,New York,0
USER_1112,75.14527529411765,13.794117647058824,0.0,0.0,0.0170575692963752,0.0021321961620469,0.0,0.0319829424307036,0.0,0.0021321961620469,0.0,0.0533049040511727,0.0,0.0,0.0298507462686567,0.0,0.8635394456289979,0.0,0.3454157782515991,0.0085287846481876,0.6460554371002132,여,16,34,15,1,California,1
USER_1113,52.35894307692308,2.3076923076923075,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0333333333333333,0.0,0.2666666666666666,0.0,0.0666666666666666,0.0,0.3333333333333333,0.2,0.4666666666666667,여,16,13,39,1,Washington DC,0
USER_1114,44.1857668,2.2,0.0,0.0,0.1363636363636363,0.009090909090909,0.0,0.3181818181818182,0.0,0.0181818181818181,0.0,0.0272727272727272,0.0,0.0,0.1363636363636363,0.0454545454545454,0.3090909090909091,0.0,0.5727272727272728,0.2363636363636363,0.1909090909090909,여,7,50,3,1,New York,0
USER_1115,58.1627935483871,3.4838709677419355,0.0092592592592592,0.0,0.1759259259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0092592592592592,0.0,0.1481481481481481,0.0,0.6574074074074074,0.0,0.4351851851851852,0.1388888888888889,0.4259259259259259,남,47,31,44,1,Washington DC,0
USER_1116,72.4675546875,15.09375,0.0,0.0,0.0269151138716356,0.0,0.0,0.0289855072463768,0.0,0.0062111801242236,0.0,0.2650103519668737,0.0,0.0,0.0393374741200828,0.0072463768115942,0.6252587991718427,0.0010351966873706,0.7763975155279503,0.0082815734989648,0.2153209109730849,여,10,64,21,0,New York,3
USER_1117,85.41675387096774,8.451612903225806,0.0,0.0,0.0868320610687023,0.0248091603053435,0.0,0.1984732824427481,0.0,0.0095419847328244,0.0,0.157442748091603,0.0114503816793893,0.0,0.0572519083969465,0.125,0.3263358778625954,0.0028625954198473,0.7986641221374046,0.0677480916030534,0.1335877862595419,여,23,124,46,0,New York,3
USER_1118,23.15849142857143,1.2142857142857142,0.0,0.0,0.2941176470588235,0.0588235294117647,0.0,0.2352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.1764705882352941,0.0,0.2352941176470588,0.0,0.7058823529411765,0.0,0.2941176470588235,남,48,14,5,1,California,3
USER_1119,5.1829,4.5,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.1111111111111111,0.0,0.8888888888888888,여,45,2,19,1,Chicago,1
USER_1120,104.11062545454546,8.545454545454545,0.0,0.0,0.0106382978723404,0.0,0.0,0.0425531914893617,0.0,0.0,0.0,0.0425531914893617,0.0531914893617021,0.0,0.0425531914893617,0.0,0.8085106382978723,0.0,0.925531914893617,0.0,0.0744680851063829,여,19,11,39,0,California,3
USER_1121,65.09843362204725,3.031496062992126,0.0025974025974025,0.0025974025974025,0.1038961038961039,0.0077922077922077,0.0051948051948051,0.2545454545454545,0.0,0.0025974025974025,0.0,0.0519480519480519,0.0181818181818181,0.0051948051948051,0.1662337662337662,0.0051948051948051,0.361038961038961,0.0129870129870129,0.4675324675324675,0.135064935064935,0.3974025974025974,여,37,127,40,0,New Jersey,0
USER_1122,110.74083571428572,1.5,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0952380952380952,0.0,0.5714285714285714,0.0,0.0,0.0,0.4761904761904761,0.0476190476190476,0.4761904761904761,여,7,14,50,1,New Jersey,0
USER_1123,53.5841238095238,1.1904761904761905,0.0,0.0,0.56,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.16,0.0,0.0,0.0,0.6,0.12,0.28,남,34,21,42,1,Washington DC,0
USER_1124,23.69824210526316,1.6842105263157894,0.0,0.0,0.3125,0.3125,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.21875,0.0,0.09375,0.0,0.8125,0.03125,0.15625,여,9,19,24,1,Chicago,3
USER_1125,72.82974,11.4,0.0,0.0,0.0,0.0,0.0,0.9649122807017544,0.0,0.0,0.0,0.0,0.0,0.0175438596491228,0.0175438596491228,0.0,0.0,0.0,0.3508771929824561,0.1929824561403508,0.4561403508771929,여,2,5,37,1,Chicago,1
USER_1126,143.44436000000002,1.6,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.75,0.0,0.0,0.0,0.875,0.125,0.0,남,44,5,44,1,New York,3
USER_1127,39.915,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.75,0.0,0.75,0.0,0.25,여,26,3,12,1,Chicago,3
USER_1128,17.529275000000002,3.5,0.0,0.0,0.119047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0476190476190476,0.0,0.6904761904761905,0.0,0.7380952380952381,0.1428571428571428,0.119047619047619,여,6,12,22,1,California,3
USER_1129,62.610946250000005,1.25,0.0,0.0,0.45,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.05,0.0,0.0,0.6,0.25,0.15,여,15,16,31,0,New York,3
USER_1130,32.85862,1.826086956521739,0.0,0.0,0.3333333333333333,0.0714285714285714,0.0,0.238095238095238,0.0,0.0238095238095238,0.0,0.0952380952380952,0.0238095238095238,0.0,0.0238095238095238,0.0,0.1904761904761904,0.0,0.6904761904761905,0.119047619047619,0.1904761904761904,여,21,23,40,0,New York,3
USER_1131,87.1621406060606,16.454545454545453,0.0,0.0,0.0184162062615101,0.009208103130755,0.0,0.001841620626151,0.0,0.0,0.0,0.001841620626151,0.003683241252302,0.0,0.0313075506445672,0.0,0.9337016574585636,0.0,0.0405156537753222,0.7458563535911602,0.2136279926335175,여,5,33,49,0,Chicago,0
USER_1132,7.129430000000001,2.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.75,0.0,0.25,여,7,2,49,1,California,3
USER_1133,9.0446,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,여,50,1,4,1,California,3
USER_1134,39.93761,5.833333333333333,0.0,0.0,0.0285714285714285,0.0285714285714285,0.0,0.0285714285714285,0.0,0.0,0.0,0.0,0.0,0.0285714285714285,0.0,0.0,0.8857142857142857,0.0,0.9142857142857144,0.0285714285714285,0.0571428571428571,여,13,6,27,0,New York,3
USER_1135,50.20049,2.75,0.0,0.0,0.1363636363636363,0.0909090909090909,0.0,0.0454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.4545454545454545,0.0,0.6818181818181818,0.0,0.3181818181818182,여,35,8,50,0,New Jersey,3
USER_1136,33.439529375,4.78125,0.0065359477124183,0.0,0.0718954248366013,0.4640522875816993,0.0,0.0,0.0,0.0,0.0,0.1372549019607843,0.0130718954248366,0.0261437908496732,0.0130718954248366,0.0,0.261437908496732,0.0065359477124183,0.6274509803921569,0.0522875816993464,0.3202614379084967,여,18,32,41,0,California,0
USER_1137,65.95198461538462,14.23076923076923,0.0,0.0,0.0162162162162162,0.0,0.0,0.2702702702702703,0.0,0.0,0.2702702702702703,0.0054054054054054,0.0,0.0,0.027027027027027,0.0,0.4054054054054054,0.0054054054054054,0.4486486486486487,0.0054054054054054,0.5459459459459459,여,3,13,27,0,Chicago,1
USER_1138,63.022913200000005,3.373333333333333,0.0,0.0,0.0988142292490118,0.0079051383399209,0.0,0.2371541501976284,0.0,0.0079051383399209,0.0,0.0039525691699604,0.0,0.0,0.150197628458498,0.0158102766798418,0.4703557312252964,0.0079051383399209,0.3043478260869565,0.217391304347826,0.4782608695652174,남,40,75,21,0,California,0
USER_1139,83.92731,1.1666666666666667,0.0,0.0,0.2857142857142857,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.5714285714285714,0.1428571428571428,0.2857142857142857,남,26,6,36,1,Chicago,0
USER_1140,64.87575277777778,1.8888888888888888,0.0,0.0,0.1941176470588235,0.2823529411764706,0.0,0.0470588235294117,0.0,0.0058823529411764,0.0,0.0235294117647058,0.0058823529411764,0.0,0.2941176470588235,0.0235294117647058,0.1235294117647058,0.0,0.6,0.2,0.2,남,25,90,34,0,New York,0
USER_1141,191.53782,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.8,0.1,0.1,여,45,5,2,1,Chicago,3
USER_1142,35.6032,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,남,23,3,7,1,California,3
USER_1143,65.25987488372094,1.2790697674418603,0.0181818181818181,0.0,0.4181818181818181,0.0181818181818181,0.0,0.0909090909090909,0.0,0.0,0.0,0.0363636363636363,0.0909090909090909,0.0,0.2545454545454545,0.0,0.0727272727272727,0.0,0.6181818181818182,0.109090909090909,0.2727272727272727,여,32,43,43,1,California,0
USER_1144,28.1673975,1.0,0.0,0.125,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.5,0.0,0.5,남,47,8,22,1,California,0
USER_1145,64.90965,1.5,0.0,0.0,0.3703703703703703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037,0.0,0.4444444444444444,0.0,0.1481481481481481,0.0,0.2592592592592592,0.2222222222222222,0.5185185185185185,여,10,18,48,1,New York,1
USER_1146,24.2292875,1.25,0.0,0.0,0.6,0.0,0.0,0.25,0.0,0.05,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.65,0.15,0.2,여,15,16,20,1,New York,3
USER_1147,7.017286666666666,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,여,29,3,23,1,Washington DC,0
USER_1148,58.057243750000005,1.4375,0.0,0.0,0.0869565217391304,0.0,0.1304347826086956,0.0,0.0,0.0,0.0869565217391304,0.1739130434782608,0.0,0.0,0.391304347826087,0.0,0.1304347826086956,0.0,0.5652173913043478,0.1739130434782608,0.2608695652173913,여,39,16,39,0,Chicago,0
USER_1149,55.06297443478261,1.3130434782608695,0.0,0.0,0.304635761589404,0.0331125827814569,0.0,0.0927152317880794,0.0,0.0198675496688741,0.0,0.0331125827814569,0.0,0.0,0.4105960264900662,0.0,0.0794701986754966,0.0264900662251655,0.5099337748344371,0.1390728476821192,0.3509933774834437,남,24,115,7,1,California,0
USER_1150,55.40326885714286,3.7714285714285714,0.0,0.0,0.1553030303030303,0.0151515151515151,0.0,0.0227272727272727,0.0,0.0,0.0,0.0,0.0265151515151515,0.0,0.0719696969696969,0.0,0.7083333333333334,0.0,0.1818181818181818,0.2575757575757575,0.5606060606060606,남,44,70,46,0,Chicago,1
USER_1151,85.02126173913044,15.173913043478262,0.0,0.0,0.0830945558739255,0.2979942693409742,0.0,0.2951289398280802,0.0,0.0,0.0,0.0028653295128939,0.0028653295128939,0.0,0.0229226361031518,0.0028653295128939,0.2922636103151863,0.0,0.2378223495702005,0.0114613180515759,0.7507163323782235,남,7,23,35,1,Chicago,1
USER_1152,73.41635852941177,1.5,0.0196078431372549,0.0,0.392156862745098,0.0294117647058823,0.0,0.0490196078431372,0.0,0.0098039215686274,0.0,0.0294117647058823,0.0588235294117647,0.0,0.3333333333333333,0.0,0.0784313725490196,0.0,0.6764705882352942,0.0686274509803921,0.2549019607843137,여,31,68,47,0,Washington DC,0
USER_1153,57.26966344827586,1.6896551724137931,0.0,0.0408163265306122,0.5714285714285714,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.2244897959183673,0.0204081632653061,0.0,0.0,0.4897959183673469,0.1428571428571428,0.3673469387755102,여,10,29,28,0,California,0
USER_1154,54.31953294117648,1.1176470588235294,0.0,0.0,0.4210526315789473,0.0,0.0,0.0526315789473684,0.0,0.0,0.0,0.0,0.1052631578947368,0.0,0.3684210526315789,0.0,0.0526315789473684,0.0,0.5263157894736842,0.2105263157894736,0.2631578947368421,여,15,17,50,1,Chicago,0
USER_1155,10.1979,1.2222222222222223,0.0,0.0,0.5909090909090909,0.0454545454545454,0.0,0.0454545454545454,0.0,0.0,0.0,0.0,0.0454545454545454,0.0,0.0454545454545454,0.0,0.2272727272727272,0.0,0.5,0.2272727272727272,0.2727272727272727,여,24,18,43,1,California,0
USER_1156,123.90497428571427,1.5714285714285714,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.4545454545454545,0.0909090909090909,0.4545454545454545,남,46,7,16,1,New York,0
USER_1157,8.043996666666667,2.4166666666666665,0.0,0.0,0.3275862068965517,0.0,0.0,0.0172413793103448,0.0,0.0,0.0,0.0172413793103448,0.0,0.0,0.0172413793103448,0.0,0.6206896551724138,0.0,0.4655172413793103,0.0517241379310344,0.4827586206896552,여,30,24,43,0,California,0
USER_1158,40.57538894117647,6.482352941176471,0.0,0.0,0.0490018148820326,0.0036297640653357,0.0018148820326678,0.176043557168784,0.0,0.0036297640653357,0.0,0.1088929219600726,0.0,0.0018148820326678,0.0326678765880217,0.0036297640653357,0.6152450090744102,0.0036297640653357,0.4519056261343013,0.4355716878402904,0.1125226860254083,여,19,85,26,0,California,0
USER_1159,32.40690000000001,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,여,23,2,27,1,New Jersey,1
USER_1160,20.514930566037737,2.0943396226415096,0.0,0.0,0.4504504504504504,0.027027027027027,0.0,0.2072072072072072,0.0,0.036036036036036,0.0,0.036036036036036,0.018018018018018,0.0,0.0990990990990991,0.009009009009009,0.1081081081081081,0.009009009009009,0.3333333333333333,0.2342342342342342,0.4324324324324324,여,37,53,42,0,California,0
USER_1161,86.75313600000001,6.466666666666667,0.0,0.0,0.0206185567010309,0.5154639175257731,0.0103092783505154,0.3402061855670103,0.0,0.0103092783505154,0.0,0.0103092783505154,0.0206185567010309,0.0103092783505154,0.0412371134020618,0.0,0.0206185567010309,0.0,0.0927835051546391,0.5463917525773195,0.3608247422680412,남,35,15,43,0,Chicago,1
USER_1162,27.131065882352942,1.0588235294117647,0.0,0.0,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.1666666666666666,0.0,0.2777777777777778,0.0,0.3888888888888889,0.1666666666666666,0.4444444444444444,남,35,17,33,0,California,0
USER_1163,68.94970063492063,2.507936507936508,0.0,0.0,0.2531645569620253,0.0126582278481012,0.0,0.0696202531645569,0.0,0.0126582278481012,0.0,0.1075949367088607,0.0253164556962025,0.0,0.1962025316455696,0.0,0.3227848101265823,0.0,0.3734177215189873,0.3670886075949367,0.2594936708860759,남,33,63,38,0,California,0
USER_1164,103.50452131578948,1.6842105263157894,0.0,0.0,0.078125,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.25,0.0,0.359375,0.0,0.28125,0.0,0.6875,0.09375,0.21875,여,38,38,52,1,New Jersey,3
USER_1165,64.96161379310345,4.103448275862069,0.0,0.0,0.0504201680672268,0.0084033613445378,0.0084033613445378,0.1008403361344537,0.0,0.0084033613445378,0.0,0.042016806722689,0.0,0.0,0.134453781512605,0.3949579831932773,0.2521008403361344,0.0,0.6218487394957983,0.0168067226890756,0.361344537815126,남,19,29,31,1,California,0
USER_1166,150.73688,13.5,0.0,0.0,0.0222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0148148148148148,0.0,0.037037037037037,0.0,0.925925925925926,0.0,0.9555555555555556,0.0222222222222222,0.0222222222222222,여,49,10,43,1,New Jersey,3
USER_1167,76.00473047619047,5.206349206349207,0.0,0.0,0.6219512195121951,0.0030487804878048,0.0030487804878048,0.0030487804878048,0.0,0.2774390243902439,0.0,0.0,0.0,0.0091463414634146,0.0640243902439024,0.0,0.0182926829268292,0.0,0.6737804878048781,0.2378048780487804,0.0884146341463414,여,32,63,18,0,Chicago,3
USER_1168,50.77137428571429,11.214285714285714,0.0,0.0,0.0764331210191082,0.019108280254777,0.0,0.2547770700636942,0.0,0.0,0.0,0.0063694267515923,0.0,0.0063694267515923,0.0,0.1910828025477707,0.445859872611465,0.0,0.9363057324840764,0.0127388535031847,0.0509554140127388,여,47,14,31,1,New York,3
USER_1169,126.47801111111112,1.5555555555555556,0.0,0.0,0.2142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7857142857142857,0.0,0.0,0.0,0.3571428571428571,0.2142857142857142,0.4285714285714285,여,45,9,4,1,California,0
USER_1170,52.26737625,13.125,0.0,0.0,0.4904761904761904,0.0,0.0,0.0,0.0,0.0,0.0,0.4761904761904761,0.0,0.0,0.0095238095238095,0.0,0.0238095238095238,0.0,0.4428571428571428,0.2857142857142857,0.2714285714285714,남,5,16,23,1,California,0
USER_1171,28.828528888888886,2.7222222222222223,0.2448979591836734,0.0,0.1632653061224489,0.0,0.0,0.0,0.0,0.0204081632653061,0.0,0.0,0.0204081632653061,0.0,0.0612244897959183,0.0,0.4897959183673469,0.0,0.4897959183673469,0.2653061224489796,0.2448979591836734,여,24,18,48,1,Chicago,0
USER_1172,61.46089760000001,1.04,0.0,0.0,0.3846153846153846,0.0384615384615384,0.0,0.0,0.0,0.0,0.0,0.0384615384615384,0.0,0.0769230769230769,0.4615384615384615,0.0,0.0,0.0,0.6153846153846154,0.0,0.3846153846153846,남,17,25,21,1,California,0
USER_1173,68.166686,8.2,0.0,0.0,0.4878048780487805,0.2560975609756097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0121951219512195,0.0,0.2439024390243902,0.0,0.7804878048780488,0.1158536585365853,0.1036585365853658,여,31,20,19,1,New Jersey,3
USER_1174,86.08243111111112,3.7222222222222223,0.0049751243781094,0.0,0.0248756218905472,0.0796019900497512,0.0,0.0746268656716417,0.0,0.0,0.0,0.044776119402985,0.0547263681592039,0.0,0.1741293532338308,0.0,0.527363184079602,0.0149253731343283,0.6517412935323383,0.1990049751243781,0.1492537313432835,여,35,54,45,1,Chicago,3
USER_1175,140.7809,1.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,여,49,2,1,1,New York,0
USER_1176,68.23091081081081,5.1891891891891895,0.0,0.0,0.03125,0.109375,0.0,0.0,0.0,0.0,0.0,0.0104166666666666,0.0052083333333333,0.0,0.09375,0.0,0.7447916666666666,0.0052083333333333,0.4739583333333333,0.0520833333333333,0.4739583333333333,남,8,37,46,0,Chicago,0
USER_1177,62.2258252631579,9.447368421052632,0.0,0.0,0.0612813370473537,0.3119777158774373,0.0,0.0334261838440111,0.0,0.0,0.0,0.011142061281337,0.0,0.0027855153203342,0.0362116991643454,0.0334261838440111,0.5097493036211699,0.0,0.5013927576601671,0.2005571030640668,0.298050139275766,여,42,38,23,1,New York,0
USER_1178,66.82741771428572,5.7,0.0,0.0,0.1453634085213032,0.3082706766917293,0.087719298245614,0.0100250626566416,0.0,0.0,0.06265664160401,0.0150375939849624,0.0,0.0,0.0927318295739348,0.0,0.2781954887218045,0.0,0.518796992481203,0.238095238095238,0.2431077694235588,남,13,70,10,1,Chicago,0
USER_1179,33.383984285714284,5.035714285714286,0.0,0.0070921985815602,0.0921985815602836,0.0141843971631205,0.0,0.0851063829787234,0.0,0.0,0.0,0.75177304964539,0.0,0.0,0.0425531914893617,0.0,0.0070921985815602,0.0,0.475177304964539,0.1276595744680851,0.3971631205673759,여,19,28,20,1,New Jersey,0
USER_1180,85.70320987012988,12.545454545454543,0.0,0.0,0.0238095238095238,0.0527950310559006,0.0020703933747412,0.1687370600414078,0.0,0.0,0.0,0.2608695652173913,0.0,0.0,0.0445134575569358,0.0175983436853002,0.4296066252587991,0.0,0.6614906832298136,0.1107660455486542,0.2277432712215321,여,18,77,15,0,New York,3
USER_1181,98.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,여,29,3,26,1,Chicago,3
USER_1182,42.46828972222223,4.847222222222222,0.0,0.0,0.0830945558739255,0.1747851002865329,0.0,0.0687679083094555,0.0,0.0085959885386819,0.0,0.0429799426934097,0.0,0.0,0.0372492836676217,0.0,0.5845272206303725,0.0,0.5501432664756447,0.2406876790830945,0.2091690544412607,여,29,72,27,0,Chicago,0
USER_1183,52.10990230769231,2.5,0.0,0.0,0.1692307692307692,0.0,0.0,0.0153846153846153,0.0,0.0076923076923076,0.0769230769230769,0.1769230769230769,0.0307692307692307,0.0,0.1615384615384615,0.0769230769230769,0.2846153846153846,0.0,0.7461538461538462,0.0615384615384615,0.1923076923076923,남,25,52,45,0,Chicago,3
USER_1184,44.91811333333334,1.7037037037037035,0.0,0.0,0.3043478260869565,0.0,0.0,0.0652173913043478,0.0,0.0217391304347826,0.0,0.0217391304347826,0.0652173913043478,0.0,0.1956521739130435,0.0,0.1956521739130435,0.1304347826086956,0.5869565217391305,0.0652173913043478,0.3478260869565217,여,28,27,50,0,California,0
USER_1185,38.96324008547008,1.9572649572649568,0.0,0.0043668122270742,0.2838427947598253,0.056768558951965,0.0131004366812227,0.0786026200873362,0.0043668122270742,0.0174672489082969,0.0,0.0480349344978165,0.0043668122270742,0.0,0.1790393013100436,0.0218340611353711,0.2882096069868995,0.0,0.5109170305676856,0.1266375545851528,0.3624454148471616,여,31,117,32,0,Chicago,0
USER_1186,86.05575362318841,2.753623188405797,0.0,0.0,0.1263157894736842,0.0052631578947368,0.0,0.231578947368421,0.0,0.0052631578947368,0.0,0.0842105263157894,0.0421052631578947,0.0,0.1894736842105263,0.0,0.3157894736842105,0.0,0.231578947368421,0.3,0.4684210526315789,여,19,69,47,0,New York,0
USER_1187,122.18643959183674,18.46938775510204,0.0,0.0,0.0265193370165745,0.0132596685082872,0.0,0.312707182320442,0.0,0.0,0.0,0.0132596685082872,0.0044198895027624,0.0,0.0342541436464088,0.0,0.5911602209944752,0.0044198895027624,0.9458563535911604,0.0397790055248618,0.0143646408839779,여,10,49,49,0,California,3
USER_1188,85.57595523809525,8.333333333333334,0.0,0.0,0.0342857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0057142857142857,0.0057142857142857,0.0,0.0685714285714285,0.0,0.88,0.0057142857142857,0.6742857142857143,0.0057142857142857,0.32,여,22,21,51,1,Chicago,3
USER_1189,17.997055555555555,1.4444444444444444,0.0,0.0,0.2307692307692307,0.0,0.0,0.0,0.0,0.0769230769230769,0.0,0.2307692307692307,0.0,0.0,0.0769230769230769,0.0,0.3846153846153846,0.0,0.6923076923076923,0.3076923076923077,0.0,여,19,9,9,1,New Jersey,3
USER_1190,62.67341,1.4166666666666667,0.0,0.0,0.3676470588235294,0.0,0.0,0.0735294117647058,0.0,0.0147058823529411,0.0,0.0,0.0,0.0,0.3970588235294117,0.0,0.1470588235294117,0.0,0.5735294117647058,0.1176470588235294,0.3088235294117647,남,42,48,48,0,Chicago,0
USER_1191,75.97020566666667,1.6833333333333331,0.0,0.0,0.3168316831683168,0.0,0.0,0.0,0.0,0.0,0.0,0.0099009900990099,0.0396039603960396,0.0,0.4158415841584158,0.0198019801980198,0.198019801980198,0.0,0.3564356435643564,0.0297029702970297,0.6138613861386139,남,29,60,49,0,California,1
USER_1192,46.6033694117647,5.423529411764706,0.0,0.0,0.1084598698481561,0.0043383947939262,0.0,0.2060737527114967,0.0,0.0065075921908893,0.0,0.1648590021691974,0.0065075921908893,0.0,0.0585683297180043,0.0563991323210412,0.386117136659436,0.0021691973969631,0.6442516268980477,0.0412147505422993,0.3145336225596529,여,5,85,38,0,California,0
USER_1193,156.28212000000002,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4285714285714285,0.4285714285714285,0.1428571428571428,남,12,10,3,1,California,0
USER_1194,53.268362424242426,7.696969696969697,0.0039370078740157,0.0,0.0236220472440944,0.0,0.0,0.0826771653543307,0.0,0.0,0.0,0.0590551181102362,0.0039370078740157,0.0,0.0472440944881889,0.0,0.7795275590551181,0.0,0.421259842519685,0.1968503937007874,0.3818897637795275,여,28,33,42,0,California,0
USER_1195,79.31593825581395,3.255813953488372,0.0,0.0,0.125,0.0142857142857142,0.0,0.2392857142857143,0.0,0.0071428571428571,0.0,0.0714285714285714,0.0214285714285714,0.0071428571428571,0.2107142857142857,0.0,0.3035714285714285,0.0,0.6535714285714286,0.1892857142857142,0.1571428571428571,여,20,86,39,0,Chicago,3
USER_1196,135.2178275,1.625,0.0,0.0,0.1153846153846153,0.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.4230769230769231,0.0,0.0769230769230769,0.0,0.6923076923076923,0.0384615384615384,0.2692307692307692,여,28,16,47,0,California,3
USER_1197,67.27417375,1.671875,0.0,0.0,0.1775700934579439,0.0186915887850467,0.0,0.0373831775700934,0.0,0.0,0.0,0.0934579439252336,0.0186915887850467,0.0186915887850467,0.2990654205607476,0.1495327102803738,0.1869158878504672,0.0,0.5046728971962616,0.1121495327102803,0.3831775700934579,남,9,64,39,0,Chicago,0
USER_1198,32.65911487179488,7.102564102564102,0.0,0.0,0.151624548736462,0.0722021660649819,0.0,0.2166064981949458,0.0,0.0,0.1155234657039711,0.1083032490974729,0.0,0.0,0.0072202166064981,0.0,0.3285198555956679,0.0,0.5342960288808665,0.0974729241877256,0.3682310469314079,남,46,39,17,1,California,0
USER_1199,56.13095833333333,1.6666666666666667,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.5,0.0,0.8,0.05,0.15,여,43,12,48,1,New York,3
USER_1200,40.65265364705882,1.7647058823529411,0.0,0.0,0.2,0.0266666666666666,0.02,0.18,0.0,0.0,0.0,0.0466666666666666,0.0,0.0,0.22,0.0,0.2933333333333333,0.0133333333333333,0.6666666666666666,0.1533333333333333,0.18,남,8,85,10,1,Chicago,3
